roster_row_id,season,team,team_draft_code,franchise_id,player_id,pfr_id,esb_id,smart_id,player_name,first_name,last_name,football_name,position_raw,depth_chart_position_clean,roster_position,position_group,jersey_number,status,status_group,is_active,birth_date,age,height,weight,bmi,college,years_exp,entry_year,rookie_year,draft_club,draft_number,draft_round_est,is_rookie,is_young_player,is_veteran_5plus,is_drafted,is_top100_draftee
2002_ATL_00-0004505,2002,ATL,ATL,ATL,00-0004505,,DRA080751,32004452-4108-0751-55d2-dc750d1da3ca,Chris Draft,Christopher,Draft,Chris,MLB,UNK,MLB,LB,54.0,ACT,active,1,1976-02-26,26.0,71.0,232.0,32.35389803610395,,4.0,1998.0,1998.0,CHI,157.0,5.0,0,0,0,1,0
2002_ATL_00-0011463,2002,ATL,ATL,ATL,00-0011463,,MOH332232,32004d4f-4833-2232-76c6-4aae5727d52a,Chris Mohr,Chris,Mohr,Chris,P,UNK,P,ST,13.0,ACT,active,1,1966-05-11,36.0,77.0,215.0,25.492494518468543,,13.0,1989.0,1989.0,TB,146.0,5.0,0,0,1,1,0
2002_ATL_00-0005932,2002,ATL,ATL,ATL,00-0005932,,GIB543214,32004749-4254-3214-a528-0943df68ed01,Damon Gibson,Damon,Gibson,Damon,WR,UNK,WR,WR,87.0,CUT,cut,0,1975-02-25,27.0,69.0,183.0,27.02142407057341,,4.0,1998.0,1998.0,,,,0,0,0,0,0
2002_ATL_00-0002942,2002,ATL,ATL,ATL,00-0002942,,CHI077057,32004348-4907-7057-44ab-47c3d3cf9dd8,Darrin Chiaverini,Darrin,Chiaverini,Darrin,WR,UNK,WR,WR,82.0,ACT,active,1,1977-10-12,24.0,74.0,210.0,26.95945945945946,,3.0,1999.0,1999.0,CLV,148.0,5.0,0,0,0,1,0
2002_ATL_00-0019146,2002,ATL,ATL,ATL,00-0019146,,RAC563472,32005241-4356-3472-769d-bec2dbacbca7,Derek Rackley,Derek,Rackley,Derek,TE,UNK,TE,TE,48.0,ACT,active,1,1977-07-18,25.0,76.0,250.0,30.42763157894737,,2.0,2000.0,2000.0,,,,0,1,0,0,0
2002_ATL_00-0019087,2002,ATL,ATL,ATL,00-0019087,,JOH211886,32004a4f-4821-1886-8f88-f0ee2c996aba,Doug Johnson,Doug,Johnson,Doug,QB,UNK,QB,QB,11.0,ACT,active,1,1977-10-27,24.0,74.0,225.0,28.885135135135137,,2.0,2000.0,2000.0,,,,0,1,0,0,0
2002_ATL_00-0008284,2002,ATL,ATL,ATL,00-0008284,,JAS254361,32004a41-5325-4361-f1d8-d4470520a30e,Edward Jasper,Edward,Jasper,Edward,NT,UNK,NT,DL,95.0,ACT,active,1,1973-01-18,29.0,74.0,293.0,37.61486486486486,,5.0,1997.0,1997.0,PHI,198.0,7.0,0,0,1,1,0
2002_ATL_00-0008494,2002,ATL,ATL,ATL,00-0008494,,JOH220993,32004a4f-4822-0993-3282-4dfceede87d0,Ellis Johnson,Ellis,Johnson,Ellis,NT,UNK,NT,DL,61.0,ACT,active,1,1973-10-30,28.0,74.0,288.0,36.972972972972975,,7.0,1995.0,1995.0,IND,15.0,1.0,0,0,1,1,1
2002_ATL_00-0017341,2002,ATL,ATL,ATL,00-0017341,,WEA053051,32005745-4105-3051-485b-5669fbbe58b6,Fred Weary,Fredrick,Weary,Fred,CB,UNK,CB,DB,24.0,ACT,active,1,1974-04-12,28.0,70.0,181.0,25.967959183673468,,4.0,1998.0,1998.0,NO,97.0,4.0,0,0,0,1,1
2002_ATL_00-0020479,2002,ATL,ATL,ATL,00-0020479,,LAY547237,32004c41-5954-7237-bd54-c796342031b5,George Layne,George,Layne,George,RB,UNK,RB,RB,38.0,ACT,active,1,1978-10-09,23.0,71.0,253.0,35.282483634199565,,1.0,2001.0,2001.0,KC,108.0,4.0,0,1,0,1,0
2002_ATL_00-0010646,2002,ATL,ATL,ATL,00-0010646,,MCB751477,32004d43-4275-1477-7cb5-41cf26f1cfbe,Gerald McBurrows,Gerald,McBurrows,Gerald,SS,UNK,SS,DB,22.0,ACT,active,1,1973-10-07,28.0,71.0,208.0,29.006943066851814,,7.0,1995.0,1995.0,SL,214.0,7.0,0,0,1,1,0
2002_ATL_00-0008761,2002,ATL,ATL,ATL,00-0008761,,JON382030,32004a4f-4e38-2030-edd4-27f7ae4ce1b2,Henry Jones,Henry,Jones,Henry,FS,UNK,FS,DB,30.0,ACT,active,1,1967-12-29,34.0,72.0,200.0,27.121913580246915,,11.0,1991.0,1991.0,BUF,26.0,1.0,0,0,1,1,1
2002_ATL_00-0019770,2002,ATL,ATL,ATL,00-0019770,,FEE461435,32004645-4546-1435-37cc-652b8c8591a5,Jay Feely,Thomas,Feely,Jay,K,UNK,K,ST,4.0,ACT,active,1,1976-05-23,26.0,70.0,206.0,29.55469387755102,,1.0,2001.0,2001.0,,,,0,1,0,0,0
2002_ATL_00-0009110,2002,ATL,ATL,ATL,00-0009110,,KEL619353,32004b45-4c61-9353-3f2f-c6cd8afc6831,Jeff Kelly,Jeff,Kelly,Jeff,MLB,UNK,MLB,LB,51.0,CUT,cut,0,1975-12-13,26.0,71.0,242.0,33.74846260662567,,3.0,1999.0,1999.0,ATL,198.0,7.0,0,0,0,1,0
2002_ATL_00-0019905,2002,ATL,ATL,ATL,00-0019905,,FAR719833,32004641-5271-9833-a433-b5c3cb353e8d,Jimmy Farris,Jimmy,Farris,Jimmy,WR,UNK,WR,WR,87.0,ACT,active,1,1978-04-13,24.0,72.0,193.0,26.172646604938272,,1.0,2001.0,2001.0,,,,0,1,0,0,0
2002_ATL_00-0007587,2002,ATL,ATL,ATL,00-0007587,,HOL080574,3200484f-4c08-0574-66dc-046bc40477c1,John Holecek,John,Holecek,John,MLB,UNK,MLB,LB,59.0,RES,reserve,0,1972-05-07,30.0,74.0,242.0,31.06756756756757,,7.0,1995.0,1995.0,BUF,144.0,5.0,0,0,1,1,0
2002_ATL_00-0016210,2002,ATL,ATL,ATL,00-0016210,,THI673901,32005448-4967-3901-a204-ef1515a862da,John Thierry,John,Thierry,John,OLB,UNK,OLB,LB,55.0,ACT,active,1,1971-09-04,30.0,76.0,262.0,31.88815789473684,,8.0,1994.0,1994.0,CHI,11.0,1.0,0,0,1,1,1
2002_ATL_00-0002775,2002,ATL,ATL,ATL,00-0002775,,CAR809045,32004341-5280-9045-10d4-061b6b95e7b6,Johndale Carty,Johndale,Carty,Johndale,SS,UNK,SS,DB,35.0,ACT,active,1,1977-08-27,25.0,72.0,196.0,26.579475308641975,,3.0,1999.0,1999.0,ATL,126.0,4.0,0,0,0,1,0
2002_ATL_00-0001427,2002,ATL,ATL,ATL,00-0001427,,BOL212257,3200424f-4c21-2257-ddc2-c3f9e78d569f,Juran Bolden,Juran,Bolden,Juran,CB,UNK,CB,DB,21.0,ACT,active,1,1974-06-27,28.0,74.0,207.0,26.574324324324323,,6.0,1996.0,1996.0,ATL,127.0,4.0,0,0,1,1,0
2002_ATL_00-0021097,2002,ATL,ATL,ATL,00-0021097,,HIL452345,32004849-4c45-2345-cd7b-122fc034fed1,Kahlil Hill,Kahlil,Hill,Kahlil,WR,UNK,WR,WR,87.0,CUT,cut,0,1979-03-18,23.0,74.0,200.0,25.675675675675677,,0.0,2002.0,2002.0,ATL,184.0,6.0,1,1,0,1,0
2002_ATL_00-0020334,2002,ATL,ATL,ATL,00-0020334,,RIL320982,32005249-4c32-0982-84b0-abcf6c5c6304,Karon Riley,Karon,Riley,Karon,DE,UNK,DE,DL,51.0,ACT,active,1,1978-08-23,24.0,74.0,268.0,34.4054054054054,,1.0,2001.0,2001.0,CHI,103.0,4.0,0,1,0,1,0
2002_ATL_00-0002666,2002,ATL,ATL,ATL,00-0002666,,CAR302819,32004341-5230-2819-ec0b-92aff44cfcfb,Keion Carpenter,Keion,Carpenter,Keion,FS,UNK,FS,DB,29.0,ACT,active,1,1977-10-31,24.0,71.0,205.0,28.5885736956953,,3.0,1999.0,1999.0,,,,0,0,0,0,0
2002_ATL_00-0001820,2002,ATL,ATL,ATL,00-0001820,,BRO110262,32004252-4f11-0262-5c9b-155d9afa1814,Keith Brooking,Howard,Brooking,Keith,MLB,UNK,MLB,LB,56.0,ACT,active,1,1975-10-30,26.0,74.0,245.0,31.4527027027027,,4.0,1998.0,1998.0,ATL,12.0,1.0,0,0,0,1,1
2002_ATL_00-0010535,2002,ATL,ATL,ATL,00-0010535,,MAT201981,32004d41-5420-1981-7dc8-c7b977fe02f5,Kevin Mathis,Kevin,Mathis,Kevin,CB,UNK,CB,DB,23.0,ACT,active,1,1974-04-29,28.0,69.0,185.0,27.31674018063432,,5.0,1997.0,1997.0,,,,0,0,1,0,0
2002_ATL_00-0021095,2002,ATL,ATL,ATL,00-0021095,,MCC022557,32004d43-4302-2557-f148-a7935f627ef0,Kevin McCadam,Kevin,McCadam,Kevin,SS,UNK,SS,DB,47.0,ACT,active,1,1979-03-06,23.0,73.0,219.0,28.89041095890411,,0.0,2002.0,2002.0,ATL,148.0,5.0,1,1,0,1,0
2002_ATL_00-0021106,2002,ATL,ATL,ATL,00-0021106,,SHA080928,32005348-4108-0928-115d-f49de8741704,Kevin Shaffer,Kevin,Shaffer,Kevin,T,UNK,T,OL,76.0,ACT,active,1,1980-03-02,22.0,77.0,290.0,34.38522516444594,,0.0,2002.0,2002.0,ATL,244.0,8.0,1,1,0,1,0
2002_ATL_00-0021271,2002,ATL,ATL,ATL,00-0021271,,KIT401790,32004b49-5440-1790-efd9-e9ba3ea013b6,Kurt Kittner,Kurt,Kittner,Kurt,QB,UNK,QB,QB,15.0,ACT,active,1,1980-01-23,22.0,74.0,221.0,28.37162162162162,,0.0,2002.0,2002.0,ATL,158.0,5.0,1,1,0,1,0
2002_ATL_00-0020262,2002,ATL,ATL,ATL,00-0020262,,FOR474016,3200464f-5247-4016-64e6-39fcca3a4349,Kynan Forney,Kynan,Forney,Kynan,G,UNK,G,OL,65.0,ACT,active,1,1978-09-08,23.0,74.0,305.0,39.1554054054054,,1.0,2001.0,2001.0,ATL,219.0,7.0,0,1,0,1,0
2002_ATL_00-0018957,2002,ATL,ATL,ATL,00-0018957,,SIM382636,32005349-4d38-2636-991d-e8d33fa83708,Mark Simoneau,Mark,Simoneau,Mark,MLB,UNK,MLB,LB,53.0,ACT,active,1,1977-01-16,25.0,72.0,234.0,31.73263888888889,,2.0,2000.0,2000.0,ATL,67.0,3.0,0,1,0,1,1
2002_ATL_00-0021089,2002,ATL,ATL,ATL,00-0021089,,BIB372127,32004249-4237-2127-1b61-64a5008e7446,Martin Bibla,Martin,Bibla,Martin,G,UNK,G,OL,64.0,ACT,active,1,1979-10-04,22.0,75.0,306.0,38.2432,,0.0,2002.0,2002.0,ATL,116.0,4.0,1,1,0,1,0
2002_ATL_00-0020278,2002,ATL,ATL,ATL,00-0020278,,STE788073,32005354-4578-8073-275b-de2ee317233b,Matt Stewart,Matthew,Stewart,Matt,OLB,UNK,OLB,LB,52.0,ACT,active,1,1979-08-31,23.0,75.0,232.0,28.99484444444445,,1.0,2001.0,2001.0,ATL,102.0,4.0,0,1,0,1,0
2002_ATL_00-0018977,2002,ATL,ATL,ATL,00-0018977,,SMI510980,3200534d-4951-0980-2214-70293c27b339,Maurice Smith,Maurice,Smith,Maurice,RB,UNK,RB,RB,43.0,CUT,cut,0,1976-09-07,25.0,72.0,235.0,31.868248456790123,,2.0,2000.0,2000.0,,,,0,1,0,0,0
2002_ATL_00-0018960,2002,ATL,ATL,ATL,00-0018960,,THO631244,32005448-4f63-1244-bb4d-8681a09d9567,Michael Thompson,Michael,Thompson,Michael,T,UNK,T,OL,66.0,ACT,active,1,1977-02-11,25.0,76.0,295.0,35.9046052631579,,2.0,2000.0,2000.0,ATL,100.0,4.0,0,1,0,1,1
2002_ATL_00-0020245,2002,ATL,ATL,ATL,00-0020245,,VIC311467,32005649-4331-1467-814d-d41e76f507d4,Michael Vick,Michael,Vick,Michael,QB,UNK,QB,QB,7.0,ACT,active,1,1980-06-26,22.0,72.0,215.0,29.156057098765434,Virginia Tech,1.0,2001.0,2001.0,ATL,1.0,1.0,0,1,0,1,1
2002_ATL_00-0009173,2002,ATL,ATL,ATL,00-0009173,,KER459393,32004b45-5245-9393-cb7c-7b0fd85ef0cb,Patrick Kerney,Patrick,Kerney,Patrick,DE,UNK,DE,DL,97.0,ACT,active,1,1976-12-30,25.0,77.0,273.0,32.36953955135773,,3.0,1999.0,1999.0,ATL,30.0,1.0,0,0,0,1,1
2002_ATL_00-0020340,2002,ATL,ATL,ATL,00-0020340,,MCC549121,32004d43-4354-9121-813a-a17144398e18,Quentin McCord,John,McCord,Quentin,WR,UNK,WR,WR,88.0,ACT,active,1,1978-06-26,24.0,70.0,188.0,26.972244897959182,,1.0,2001.0,2001.0,ATL,236.0,8.0,0,1,0,1,0
2002_ATL_00-0002166,2002,ATL,ATL,ATL,00-0002166,,BUC184360,32004255-4318-4360-2e1a-dce1e8f93afb,Ray Buchanan,Ray,Buchanan,Ray,CB,UNK,CB,DB,34.0,ACT,active,1,1971-09-29,30.0,69.0,186.0,27.464398235664778,,9.0,1993.0,1993.0,IND,65.0,3.0,0,0,1,1,1
2002_ATL_00-0009119,2002,ATL,ATL,ATL,00-0009119,,KEL732070,32004b45-4c73-2070-7131-c722f5590530,Reggie Kelly,Reginald,Kelly,Reggie,TE,UNK,TE,TE,89.0,ACT,active,1,1977-02-22,25.0,75.0,255.0,31.869333333333337,,3.0,1999.0,1999.0,ATL,42.0,2.0,0,0,0,1,1
2002_ATL_00-0010889,2002,ATL,ATL,ATL,00-0010889,,MCG716458,32004d43-4771-6458-fb67-c6a0c1c53299,Reggie McGrew,Reggie,McGrew,Reggie,DT,UNK,DT,DL,92.0,CUT,cut,0,1976-12-16,25.0,73.0,312.0,41.15894164008257,,3.0,1999.0,1999.0,SF,24.0,1.0,0,0,0,1,1
2002_ATL_00-0020260,2002,ATL,ATL,ATL,00-0020260,,GAR798176,32004741-5279-8176-ac0e-01679c92e82c,Roberto Garza,Roberto,Garza,Roberto,C,UNK,C,OL,63.0,ACT,active,1,1979-03-26,23.0,74.0,296.0,38.0,,1.0,2001.0,2001.0,ATL,99.0,4.0,0,1,0,1,1
2002_ATL_00-0007186,2002,ATL,ATL,ATL,00-0007186,,HEA776283,32004845-4177-6283-a24e-0862f2144f7e,Rodney Heath,Rodney,Heath,Rodney,CB,UNK,CB,DB,25.0,CUT,cut,0,1974-10-29,27.0,70.0,177.0,25.394081632653062,,3.0,1999.0,1999.0,,,,0,0,0,0,0
2002_ATL_00-0020263,2002,ATL,ATL,ATL,00-0020263,,FLE374913,3200464c-4537-4913-93a1-3ac4b25eef06,Ronald Flemons,Ronald,Flemons,Ronald,DE,UNK,DE,DL,77.0,ACT,active,1,1979-10-20,22.0,77.0,265.0,31.42098161578681,,1.0,2001.0,2001.0,ATL,226.0,8.0,0,1,0,1,0
2002_ATL_00-0021069,2002,ATL,ATL,ATL,00-0021069,,WAT513211,32005741-5451-3211-6f58-407cb3058f14,Ryan Watson,Ryan,Watson,Ryan,DT,UNK,DT,DL,79.0,ACT,active,1,1978-11-25,23.0,74.0,291.0,37.358108108108105,,0.0,2002.0,2002.0,,,,1,1,0,0,0
2002_ATL_00-0013979,2002,ATL,ATL,ATL,00-0013979,,ROG531180,3200524f-4753-1180-a6f1-a9aea08ce68b,Sam Rogers,Sam,Rogers,Sam,OLB,UNK,OLB,LB,93.0,ACT,active,1,1970-05-30,32.0,75.0,245.0,30.619555555555557,,8.0,1994.0,1994.0,BUF,64.0,2.0,0,0,1,1,1
2002_ATL_00-0008313,2002,ATL,ATL,ATL,00-0008313,,JEF449895,32004a45-4644-9895-ac45-a3133fd251ed,Shawn Jefferson,Shawn,Jefferson,Shawn,WR,UNK,WR,WR,84.0,ACT,active,1,1969-02-22,33.0,71.0,185.0,25.799444554651856,,11.0,1991.0,1991.0,HOU,240.0,8.0,0,0,1,1,0
2002_ATL_00-0021376,2002,ATL,ATL,ATL,00-0021376,,DUC245183,32004455-4324-5183-3c7d-fecc4003a7ca,T.J. Duckett,Todd,Duckett,T.J.,RB,UNK,RB,RB,45.0,ACT,active,1,1981-02-17,21.0,72.0,254.0,34.44483024691358,,0.0,2002.0,2002.0,ATL,18.0,1.0,1,1,0,1,1
2002_ATL_00-0010711,2002,ATL,ATL,ATL,00-0010711,,MCC451792,32004d43-4345-1792-f6b7-c89925f8bc3d,Todd McClure,Todd,McClure,Todd,C,UNK,C,OL,62.0,ACT,active,1,1977-02-16,25.0,73.0,286.0,37.72902983674235,,3.0,1999.0,1999.0,ATL,237.0,8.0,0,0,0,1,0
2002_ATL_00-0017399,2002,ATL,ATL,ATL,00-0017399,,WEI372370,32005745-4937-2370-2940-8edc21c8a00d,Todd Weiner,Todd,Weiner,Todd,T,UNK,T,OL,74.0,ACT,active,1,1975-09-16,26.0,76.0,297.0,36.14802631578947,,4.0,1998.0,1998.0,SEA,47.0,2.0,0,0,0,1,1
2002_ATL_00-0018955,2002,ATL,ATL,ATL,00-0018955,,CLA130369,3200434c-4113-0369-7aae-0f7a9977f568,Travis Claridge,Travis,Claridge,Travis,G,UNK,G,OL,71.0,ACT,active,1,1978-03-23,24.0,77.0,300.0,35.5709225839096,,2.0,2000.0,2000.0,ATL,37.0,2.0,0,1,0,1,1
2002_ATL_00-0006684,2002,ATL,ATL,ATL,00-0006684,,HAL550875,32004841-4c55-0875-ae7e-11839406b07a,Travis Hall,Travis,Hall,Travis,DE,UNK,DE,DL,98.0,ACT,active,1,1972-08-03,30.0,77.0,295.0,34.97807387417777,,7.0,1995.0,1995.0,ATL,181.0,6.0,0,0,1,1,0
2002_ATL_00-0008391,2002,ATL,ATL,ATL,00-0008391,,JER599865,32004a45-5259-9865-65cb-92a7dc18c54b,Travis Jervey,Travis,Jervey,Travis,RB,UNK,RB,RB,36.0,RES,reserve,0,1972-05-05,30.0,72.0,222.0,30.105324074074073,,7.0,1995.0,1995.0,GB,170.0,6.0,0,0,1,1,0
2002_ATL_00-0019670,2002,ATL,ATL,ATL,00-0019670,,GAY677964,32004741-5967-7964-2e34-6c2c20e58295,Trevor Gaylor,Trevor,Gaylor,Trevor,WR,UNK,WR,WR,81.0,ACT,active,1,1977-11-03,24.0,75.0,195.0,24.370666666666665,,2.0,2000.0,2000.0,SD,111.0,4.0,0,1,0,1,0
2002_ATL_00-0004640,2002,ATL,ATL,ATL,00-0004640,,DUN705495,32004455-4e70-5495-f3e4-6dc7c4e368a2,Warrick Dunn,Warrick,Dunn,Warrick,RB,UNK,RB,RB,28.0,ACT,active,1,1975-01-05,27.0,69.0,180.0,26.57844990548204,,5.0,1997.0,1997.0,TB,12.0,1.0,0,0,1,1,1
2002_ATL_00-0021205,2002,ATL,ATL,ATL,00-0021205,,OVE340482,32004f56-4534-0482-3e11-93db84a3ae5d,Will Overstreet,William,Overstreet,Will,OLB,UNK,OLB,LB,90.0,RES,reserve,0,1979-10-07,22.0,74.0,259.0,33.25,,0.0,2002.0,2002.0,ATL,80.0,3.0,1,1,0,1,1
2002_ATL_00-0008210,2002,ATL,ATL,ATL,00-0008210,,JAC672586,32004a41-4367-2586-d8bc-f12c9496bc33,Willie Jackson,Willie,Jackson,Willie,WR,UNK,WR,WR,80.0,CUT,cut,0,1971-08-16,31.0,73.0,212.0,27.96697316569713,,8.0,1994.0,1994.0,DAL,109.0,4.0,0,0,1,1,0
2002_BLT_00-0019593,2002,BLT,BAL,BAL,00-0019593,,THO013777,32005448-4f01-3777-c0f2-0ffd88e38d7d,Adalius Thomas,Adalius,Thomas,Adalius,DE,UNK,DE,DL,96.0,ACT,active,1,1977-08-18,25.0,74.0,270.0,34.66216216216216,,2.0,2000.0,2000.0,BLT,186.0,6.0,0,1,0,1,0
2002_BLT_00-0018588,2002,BLT,BAL,BAL,00-0018588,,RIC007159,32005249-4300-7159-7ce3-9b818a3d0af5,Alan Ricard,Alan,Ricard,Alan,FB,UNK,FB,RB,39.0,ACT,active,1,1977-01-17,25.0,71.0,237.0,33.05118032136481,,3.0,1999.0,1999.0,,,,0,0,0,0,0
2002_BLT_00-0020152,2002,BLT,BAL,BAL,00-0020152,,POR117657,3200504f-5211-7657-9e50-43359eb6a362,Alvin Porter,Alvin,Porter,Alvin,CB,UNK,CB,DB,24.0,ACT,active,1,1977-05-10,25.0,71.0,175.0,24.404879984130133,,1.0,2001.0,2001.0,,,,0,1,0,0,0
2002_BLT_00-0011390,2002,BLT,BAL,BAL,00-0011390,,MIT115602,32004d49-5411-5602-7d3b-bb0df0e805d8,Anthony Mitchell,Anthell,Mitchell,Anthony,SS,UNK,SS,DB,42.0,ACT,active,1,1974-12-13,27.0,73.0,211.0,27.83505348095327,,3.0,1999.0,1999.0,,,,0,0,0,0,0
2002_BLT_00-0021180,2002,BLT,BAL,BAL,00-0021180,,WEA508538,32005745-4150-8538-1812-f0b27388c118,Anthony Weaver,Anthony,Weaver,Anthony,DE,UNK,DE,DL,98.0,ACT,active,1,1980-07-28,22.0,75.0,300.0,37.49333333333333,,0.0,2002.0,2002.0,BLT,52.0,2.0,1,1,0,1,1
2002_BLT_00-0018272,2002,BLT,BAL,BAL,00-0018272,,WRI106968,32005752-4910-6968-7760-5a60ec8723b1,Anthony Wright,Anthony,Wright,Anthony,QB,UNK,QB,QB,2.0,ACT,active,1,1976-02-14,26.0,73.0,207.0,27.307374741977856,,3.0,1999.0,1999.0,,,,0,0,0,0,0
2002_BLT_00-0020873,2002,BLT,BAL,BAL,00-0020873,,SCO100498,32005343-4f10-0498-b594-4b1869b32247,Bart Scott,Bart,Scott,Bart,OLB,UNK,OLB,LB,57.0,ACT,active,1,1980-08-18,22.0,74.0,235.0,30.16891891891892,,0.0,2002.0,2002.0,,,,1,1,0,0,0
2002_BLT_00-0019434,2002,BLT,BAL,BAL,00-0019434,,AND525579,3200414e-4452-5579-75e6-59c59116fcb8,Bennie Anderson,Bennie,Anderson,Bennie,G,UNK,G,OL,66.0,ACT,active,1,1977-02-17,25.0,77.0,335.0,39.720863552032384,,2.0,2000.0,2000.0,,,,0,1,0,0,0
2002_BLT_00-0006920,2002,BLT,BAL,BAL,00-0006920,,HAR346391,32004841-5234-6391-8e02-36e6635601eb,Bernardo Harris,Bernardo,Harris,Bernardo,ILB,UNK,ILB,LB,51.0,ACT,active,1,1971-10-15,30.0,74.0,250.0,32.0945945945946,,8.0,1994.0,1994.0,,,,0,0,1,0,0
2002_BLT_00-0015754,2002,BLT,BAL,BAL,00-0015754,StokBr00,STO309337,32005354-4f30-9337-17bc-467ac487a2dc,Brandon Stokley,Brandon,Stokley,Brandon,WR,UNK,WR,WR,80.0,RES,reserve,0,1976-06-23,26.0,71.0,197.0,27.47292203927792,,3.0,1999.0,1999.0,BLT,105.0,4.0,0,0,0,1,0
2002_BLT_00-0020450,2002,BLT,BAL,BAL,00-0020450,,RAB179616,32005241-4217-9616-e598-108a57ef847e,Casey Rabach,Casey,Rabach,Casey,G,UNK,G,OL,61.0,ACT,active,1,1977-09-24,24.0,76.0,301.0,36.63486842105263,,1.0,2001.0,2001.0,BLT,92.0,3.0,0,1,0,1,1
2002_BLT_00-0021316,2002,BLT,BAL,BAL,00-0021316,,WIL179926,32005749-4c17-9926-deb8-ad327047a8e3,Chad Williams,Chad,Williams,Chad,FS,UNK,FS,DB,49.0,ACT,active,1,1979-01-22,23.0,69.0,207.0,30.565217391304348,,0.0,2002.0,2002.0,BLT,209.0,7.0,1,1,0,1,0
2002_BLT_00-0021314,2002,BLT,BAL,BAL,00-0021314,TaylCh01,TAY110311,32005441-5911-0311-d16d-20d0ca9b4faf,Chester Taylor,Chester,Taylor,Chester,RB,UNK,RB,RB,29.0,ACT,active,1,1979-09-22,22.0,71.0,213.0,29.704225352112676,,0.0,2002.0,2002.0,BLT,207.0,7.0,1,1,0,1,0
2002_BLT_00-0010634,2002,BLT,BAL,BAL,00-0010634,,MCA544720,32004d43-4154-4720-989c-61d8b2d0db84,Chris McAlister,Christopher,McAlister,Chris,CB,UNK,CB,DB,21.0,ACT,active,1,1977-06-14,25.0,73.0,206.0,27.175455057234004,,3.0,1999.0,1999.0,BLT,10.0,1.0,0,0,0,1,1
2002_BLT_00-0019709,2002,BLT,BAL,BAL,00-0019709,RedmCh00,RED501201,32005245-4450-1201-fd05-7f1b70eb79f4,Chris Redman,Chris,Redman,Chris,QB,UNK,QB,QB,7.0,ACT,active,1,1977-07-07,25.0,75.0,223.0,27.87004444444445,,2.0,2000.0,2000.0,BLT,75.0,3.0,0,1,0,1,1
2002_BLT_00-0001896,2002,BLT,BAL,BAL,00-0001896,,BRO357374,32004252-4f35-7374-2efb-426e48add858,Cornell Brown,Cornell,Brown,Cornell,OLB,UNK,OLB,LB,90.0,ACT,active,1,1975-03-15,27.0,72.0,245.0,33.22434413580247,,5.0,1997.0,1997.0,BLT,194.0,7.0,0,0,1,1,0
2002_BLT_00-0020865,2002,BLT,BAL,BAL,00-0020865,,HUN523331,32004855-4e52-3331-7c10-de0bb9d96d41,Dameon Hunter,Dameon,Hunter,Dameon,FB,UNK,FB,RB,23.0,ACT,active,1,1979-02-18,23.0,71.0,221.0,30.819877008530053,,0.0,2002.0,2002.0,,,,1,1,0,0,0
2002_BLT_00-0020143,2002,BLT,BAL,BAL,00-0020143,,COO048287,3200434f-4f04-8287-6326-67489e5c5620,Damion Cook,Damion,Cook,Damion,G,UNK,G,OL,72.0,ACT,active,1,1979-04-16,23.0,78.0,343.0,39.63330046022354,,1.0,2001.0,2001.0,,,,0,1,0,0,0
2002_BLT_00-0021235,2002,BLT,BAL,BAL,00-0021235,,ZAS622937,32005a41-5362-2937-c55b-4bde0ae0fac1,Dave Zastudil,David,Zastudil,Dave,P,UNK,P,ST,15.0,ACT,active,1,1978-10-26,23.0,75.0,225.0,28.12,,0.0,2002.0,2002.0,BLT,112.0,4.0,1,1,0,1,0
2002_BLT_00-0019575,2002,BLT,BAL,BAL,00-0019575,,NUG350982,32004e55-4735-0982-9ebe-0ea5d37851c2,David Nugent,David,Nugent,David,DE,UNK,DE,DL,70.0,ACT,active,1,1977-10-27,24.0,76.0,295.0,35.9046052631579,,2.0,2000.0,2000.0,NE,201.0,7.0,0,1,0,1,0
2002_BLT_00-0021377,2002,BLT,BAL,BAL,00-0021377,,REE192451,32005245-4519-2451-f65e-69ddb23b2236,Ed Reed,Edward,Reed,Ed,FS,UNK,FS,DB,20.0,ACT,active,1,1978-09-11,23.0,71.0,205.0,28.5885736956953,,0.0,2002.0,2002.0,BLT,24.0,1.0,1,1,0,1,1
2002_BLT_00-0020304,2002,BLT,BAL,BAL,00-0020304,,HAR750873,32004841-5275-0873-7fd1-7272122021a4,Edgerton Hartwell,Edgerton,Hartwell,Edgerton,ILB,UNK,ILB,LB,56.0,ACT,active,1,1978-05-27,24.0,73.0,250.0,32.9799211859636,,1.0,2001.0,2001.0,BLT,126.0,4.0,0,1,0,1,0
2002_BLT_00-0011803,2002,BLT,BAL,BAL,00-0011803,,MUL140625,32004d55-4c14-0625-cafa-1d342e20569f,Edwin Mulitalo,Edwin,Mulitalo,Edwin,T,UNK,T,OL,64.0,ACT,active,1,1974-09-01,27.0,75.0,340.0,42.492444444444445,,3.0,1999.0,1999.0,BLT,129.0,5.0,0,0,0,1,0
2002_BLT_00-0001835,2002,BLT,BAL,BAL,00-0001835,,BRO123332,32004252-4f12-3332-7fef-732f97f5bc36,Ethan Brooks,Ethan,Brooks,Ethan,T,UNK,T,OL,77.0,ACT,active,1,1972-04-27,30.0,78.0,305.0,35.24243918474688,,6.0,1996.0,1996.0,ATL,229.0,8.0,0,0,1,1,0
